Year,Month,Region,Model,Units_Sold,Avg_Price_EUR,Revenue_EUR,BEV_Share,Premium_Share,GDP_Growth,Fuel_Price_Index,Calculated_Revenue,Date,Quarter,Revenue_per_unit,Sales_Lag_1,Sales_Lag_3,Sales_Lag_6,Sales_Rolling_3,Sales_Rolling_6,Sales_Growth,EV_Demand_Index
2024,4,USA,X5,4423,68440,302710120,0.171,20.97,2.92,1.31,302710120,2024-04-01,2,68440.0,12513.0,12042.0,7826.0,8420.333333333334,8722.833333333334,-0.6465276112842644,0.22401000000000001
2024,4,USA,iX,9160,74905,686129800,0.168,20.97,2.92,1.31,686129800,2024-04-01,2,74905.0,4423.0,8325.0,4006.0,8698.666666666666,9581.833333333334,1.0709925390006783,0.22008000000000003
2024,4,RestOfWorld,3 Series,6211,46066,286115926,0.175,5.81,2.82,1.21,286115926,2024-04-01,2,46066.0,9160.0,12513.0,11028.0,6598.0,8779.0,-0.3219432314410481,0.21175
2024,4,RestOfWorld,X7,4630,92503,428288890,0.166,5.81,2.82,1.21,428288890,2024-04-01,2,92503.0,6211.0,4423.0,12042.0,6667.0,7543.666666666667,-0.25454838190307516,0.20086
2024,4,USA,MINI,8025,43504,349119600,0.181,20.97,2.92,1.31,349119600,2024-04-01,2,43504.0,4630.0,9160.0,8325.0,6288.666666666667,7493.666666666667,0.7332613390928726,0.23711000000000002
2024,4,USA,X3,7766,57330,445224780,0.171,20.97,2.92,1.31,445224780,2024-04-01,2,57330.0,8025.0,6211.0,12513.0,6807.0,6702.5,-0.0322741433021807,0.22401000000000001
2024,4,RestOfWorld,iX,3843,75944,291852792,0.164,5.81,2.82,1.21,291852792,2024-04-01,2,75944.0,7766.0,4630.0,4423.0,6544.666666666667,6605.833333333333,-0.5051506567087304,0.19844
2024,4,RestOfWorld,X3,5885,58333,343289705,0.153,5.81,2.82,1.21,343289705,2024-04-01,2,58333.0,3843.0,8025.0,9160.0,5831.333333333333,6060.0,0.5313557116835805,0.18513
2024,4,RestOfWorld,5 Series,11908,63398,754943384,0.169,5.81,2.82,1.21,754943384,2024-04-01,2,63398.0,5885.0,7766.0,6211.0,7212.0,7009.5,1.0234494477485132,0.20449
2024,4,USA,5 Series,7554,63936,482972544,0.168,20.97,2.92,1.31,482972544,2024-04-01,2,63936.0,11908.0,3843.0,4630.0,8449.0,7496.833333333333,-0.3656365468592543,0.22008000000000003
2024,4,RestOfWorld,X5,11908,70985,845289380,0.16,5.81,2.82,1.21,845289380,2024-04-01,2,70985.0,7554.0,5885.0,8025.0,10456.666666666666,8144.0,0.5763833730473922,0.1936
2024,4,USA,X7,10053,92764,932556492,0.145,20.97,2.92,1.31,932556492,2024-04-01,2,92764.0,11908.0,11908.0,7766.0,9838.333333333334,8525.166666666666,-0.15577762848505206,0.18995
2024,4,RestOfWorld,i4,7307,63131,461298217,0.175,5.81,2.82,1.21,461298217,2024-04-01,2,63131.0,10053.0,7554.0,3843.0,9756.0,9102.5,-0.2731522928479061,0.21175
2024,4,USA,3 Series,5982,49213,294392166,0.177,20.97,2.92,1.31,294392166,2024-04-01,2,49213.0,7307.0,11908.0,5885.0,7780.666666666667,9118.666666666666,-0.18133296838647872,0.23187
2024,4,RestOfWorld,MINI,5962,41062,244811644,0.177,5.81,2.82,1.21,244811644,2024-04-01,2,41062.0,5982.0,10053.0,11908.0,6417.0,8127.666666666667,-0.0033433634236041954,0.21416999999999997
2024,5,Europe,X7,13376,91495,1223837120,0.199,20.51,4.0,1.25,1223837120,2024-05-01,2,91495.0,5962.0,7307.0,7554.0,8440.0,9098.0,1.243542435424354,0.24875000000000003
2024,5,Europe,3 Series,3393,49133,166708269,0.173,20.51,4.0,1.25,166708269,2024-05-01,2,49133.0,13376.0,5982.0,11908.0,7577.0,7678.833333333333,-0.7463367224880383,0.21625
2024,5,China,MINI,5489,43155,236877795,0.168,19.85,2.26,1.26,236877795,2024-05-01,2,43155.0,3393.0,5962.0,10053.0,7419.333333333333,6918.166666666667,0.6177424108458591,0.21168
2024,5,Europe,5 Series,3697,61523,227450531,0.161,20.51,4.0,1.25,227450531,2024-05-01,2,61523.0,5489.0,13376.0,7307.0,4193.0,6316.5,-0.3264711240663144,0.20125
2024,5,Europe,X3,10883,58690,638723270,0.177,20.51,4.0,1.25,638723270,2024-05-01,2,58690.0,3697.0,3393.0,5982.0,6689.666666666667,7133.333333333333,1.943738166080606,0.22125
2024,5,Europe,i4,3802,63386,240993572,0.173,20.51,4.0,1.25,240993572,2024-05-01,2,63386.0,10883.0,5489.0,5962.0,6127.333333333333,6773.333333333333,-0.6506477993200404,0.21625
2024,5,Europe,X5,7388,70186,518534168,0.163,20.51,4.0,1.25,518534168,2024-05-01,2,70186.0,3802.0,3697.0,13376.0,7357.666666666667,5775.333333333333,0.9431877958968964,0.20375000000000001
2024,5,China,3 Series,8422,47535,400339770,0.182,19.85,2.26,1.26,400339770,2024-05-01,2,47535.0,7388.0,10883.0,3393.0,6537.333333333333,6613.5,0.13995668651867899,0.22932
2024,5,China,X3,5621,57816,324983736,0.174,19.85,2.26,1.26,324983736,2024-05-01,2,57816.0,8422.0,3802.0,5489.0,7143.666666666667,6635.5,-0.3325813345998575,0.21924
2024,5,China,X5,10219,67992,694810248,0.174,19.85,2.26,1.26,694810248,2024-05-01,2,67992.0,5621.0,7388.0,3697.0,8087.333333333333,7722.5,0.8180039138943249,0.21924
2024,5,China,X7,13421,93816,1259104536,0.166,19.85,2.26,1.26,1259104536,2024-05-01,2,93816.0,10219.0,8422.0,10883.0,9753.666666666666,8145.5,0.31333789999021433,0.20916
2024,5,China,i4,10238,64756,662971928,0.184,19.85,2.26,1.26,662971928,2024-05-01,2,64756.0,13421.0,5621.0,3802.0,11292.666666666666,9218.166666666666,-0.23716563594367035,0.23184
2024,5,Europe,MINI,3808,40710,155023680,0.192,20.51,4.0,1.25,155023680,2024-05-01,2,40710.0,10238.0,10219.0,7388.0,9155.666666666666,8621.5,-0.6280523539753858,0.24
2024,5,China,iX,5462,73707,402587634,0.154,19.85,2.26,1.26,402587634,2024-05-01,2,73707.0,3808.0,13421.0,8422.0,6502.666666666667,8128.166666666667,0.43434873949579833,0.19404
2024,5,China,5 Series,7488,60166,450523008,0.17,19.85,2.26,1.26,450523008,2024-05-01,2,60166.0,5462.0,10238.0,5621.0,5586.0,8439.333333333334,0.3709264005858659,0.21420000000000003
2024,5,Europe,iX,13385,74676,999538260,0.182,20.51,4.0,1.25,999538260,2024-05-01,2,74676.0,7488.0,3808.0,10219.0,8778.333333333334,8967.0,0.7875267094017093,0.22749999999999998
2024,5,RestOfWorld,3 Series,5747,49919,286884493,0.187,5.82,1.97,1.33,286884493,2024-05-01,2,49919.0,13385.0,5462.0,13421.0,8873.333333333334,7688.0,-0.5706387747478521,0.24871000000000001
2024,5,RestOfWorld,X3,2910,59336,172667760,0.16,5.82,1.97,1.33,172667760,2024-05-01,2,59336.0,5747.0,7488.0,10238.0,7347.333333333333,6466.666666666667,-0.49364886027492605,0.21280000000000002
2024,5,USA,MINI,13338,43853,584911314,0.173,16.86,3.26,1.3,584911314,2024-05-01,2,43853.0,2910.0,13385.0,3808.0,7331.666666666667,8055.0,3.583505154639175,0.2249
2024,5,USA,3 Series,10518,48468,509786424,0.171,16.86,3.26,1.3,509786424,2024-05-01,2,48468.0,13338.0,5747.0,5462.0,8922.0,8897.666666666666,-0.2114260008996851,0.22230000000000003
2024,5,USA,X3,7586,58015,440101790,0.174,16.86,3.26,1.3,440101790,2024-05-01,2,58015.0,10518.0,2910.0,7488.0,10480.666666666666,8914.0,-0.27876022057425365,0.22619999999999998
2024,5,USA,X5,9070,70181,636541670,0.155,16.86,3.26,1.3,636541670,2024-05-01,2,70181.0,7586.0,13338.0,13385.0,9058.0,8194.833333333334,0.19562351700500913,0.2015
2024,5,USA,iX,7579,74651,565779929,0.166,16.86,3.26,1.3,565779929,2024-05-01,2,74651.0,9070.0,10518.0,5747.0,8078.333333333333,8500.166666666666,-0.1643880926130099,0.21580000000000002
2024,5,USA,i4,11778,66615,784591470,0.155,16.86,3.26,1.3,784591470,2024-05-01,2,66615.0,7579.0,7586.0,2910.0,9475.666666666666,9978.166666666666,0.5540308747855918,0.2015
2024,5,USA,X7,7143,93082,664884726,0.162,16.86,3.26,1.3,664884726,2024-05-01,2,93082.0,11778.0,9070.0,13338.0,8833.333333333334,8945.666666666666,-0.3935303107488538,0.2106
2024,5,RestOfWorld,X5,9698,67456,654188288,0.186,5.82,1.97,1.33,654188288,2024-05-01,2,67456.0,7143.0,7579.0,10518.0,9539.666666666666,8809.0,0.35769284614307706,0.24738000000000002
2024,5,RestOfWorld,X7,9432,91031,858604392,0.19,5.82,1.97,1.33,858604392,2024-05-01,2,91031.0,9698.0,11778.0,7586.0,8757.666666666666,9116.666666666666,-0.02742833573932768,0.25270000000000004
2024,5,RestOfWorld,i4,12217,64937,793335329,0.174,5.82,1.97,1.33,793335329,2024-05-01,2,64937.0,9432.0,7143.0,9070.0,10449.0,9641.166666666666,0.2952714164546226,0.23142
2024,5,RestOfWorld,iX,4087,74832,305838384,0.159,5.82,1.97,1.33,305838384,2024-05-01,2,74832.0,12217.0,9698.0,7579.0,8578.666666666666,9059.166666666666,-0.665466153720226,0.21147000000000002
2024,5,RestOfWorld,MINI,11902,42564,506596728,0.191,5.82,1.97,1.33,506596728,2024-05-01,2,42564.0,4087.0,9432.0,11778.0,9402.0,9079.833333333334,1.9121605089307558,0.25403000000000003
2024,5,USA,5 Series,3510,60992,214081920,0.182,16.86,3.26,1.3,214081920,2024-05-01,2,60992.0,11902.0,12217.0,7143.0,6499.666666666667,8474.333333333334,-0.7050915812468492,0.2366
2024,5,RestOfWorld,5 Series,6311,63507,400792677,0.176,5.82,1.97,1.33,400792677,2024-05-01,2,63507.0,3510.0,4087.0,9698.0,7241.0,7909.833333333333,0.798005698005698,0.23408
2024,6,Europe,3 Series,5141,48932,251559412,0.16,14.82,3.54,1.31,251559412,2024-06-01,2,48932.0,6311.0,11902.0,9432.0,4987.333333333333,7194.666666666667,-0.18539058786246232,0.2096
2024,6,Europe,5 Series,12671,61568,780128128,0.175,14.82,3.54,1.31,780128128,2024-06-01,2,61568.0,5141.0,3510.0,12217.0,8041.0,7270.333333333333,1.464695584516631,0.22924999999999998
2024,6,Europe,X3,12027,56783,682929141,0.182,14.82,3.54,1.31,682929141,2024-06-01,2,56783.0,12671.0,6311.0,4087.0,9946.333333333334,8593.666666666666,-0.05082471785967957,0.23842
2024,6,Europe,X5,11217,68871,772526007,0.158,14.82,3.54,1.31,772526007,2024-06-01,2,68871.0,12027.0,5141.0,11902.0,11971.666666666666,8479.5,-0.06734846595160893,0.20698
2024,6,Europe,X7,12597,92484,1165020948,0.174,14.82,3.54,1.31,1165020948,2024-06-01,2,92484.0,11217.0,12671.0,3510.0,11947.0,9994.0,0.12302754747258615,0.22794
2024,6,Europe,i4,5651,66439,375446789,0.183,14.82,3.54,1.31,375446789,2024-06-01,2,66439.0,12597.0,12027.0,6311.0,9821.666666666666,9884.0,-0.5514011272525204,0.23973
2024,6,Europe,iX,7438,75867,564298746,0.156,14.82,3.54,1.31,564298746,2024-06-01,2,75867.0,5651.0,11217.0,5141.0,8562.0,10266.833333333334,0.31622721642187224,0.20436
2024,6,Europe,MINI,11920,42191,502916720,0.164,14.82,3.54,1.31,502916720,2024-06-01,2,42191.0,7438.0,12597.0,12671.0,8336.333333333334,10141.666666666666,0.6025813390696424,0.21484000000000003
2024,6,China,X3,9788,59244,579880272,0.172,19.11,2.37,1.31,579880272,2024-06-01,2,59244.0,11920.0,5651.0,12027.0,9715.333333333334,9768.5,-0.1788590604026845,0.22532
2024,6,China,X5,4594,70127,322163438,0.16,19.11,2.37,1.31,322163438,2024-06-01,2,70127.0,9788.0,7438.0,11217.0,8767.333333333334,8664.666666666666,-0.5306497752349817,0.2096
2024,6,China,X7,6195,91868,569122260,0.179,19.11,2.37,1.31,569122260,2024-06-01,2,91868.0,4594.0,11920.0,12597.0,6859.0,7597.666666666667,0.348498040922943,0.23449
2024,6,China,i4,9278,64633,599664974,0.171,19.11,2.37,1.31,599664974,2024-06-01,2,64633.0,6195.0,9788.0,5651.0,6689.0,8202.166666666666,0.49765940274414855,0.22401000000000001
2024,6,China,iX,4145,73767,305764215,0.163,19.11,2.37,1.31,305764215,2024-06-01,2,73767.0,9278.0,4594.0,7438.0,6539.333333333333,7653.333333333333,-0.5532442336710498,0.21353000000000003
2024,6,China,3 Series,11261,49563,558128943,0.192,19.11,2.37,1.31,558128943,2024-06-01,2,49563.0,4145.0,6195.0,11920.0,8228.0,7543.5,1.716767189384801,0.25152
2024,6,China,5 Series,9195,60721,558329595,0.172,19.11,2.37,1.31,558329595,2024-06-01,2,60721.0,11261.0,9278.0,9788.0,8200.333333333334,7444.666666666667,-0.1834650563893082,0.22532
2024,6,China,MINI,8025,42608,341929200,0.165,19.11,2.37,1.31,341929200,2024-06-01,2,42608.0,9195.0,4145.0,4594.0,9493.666666666666,8016.5,-0.1272430668841762,0.21615
2024,6,USA,3 Series,8719,48307,421188733,0.178,14.51,3.86,1.25,421188733,2024-06-01,2,48307.0,8025.0,11261.0,6195.0,8646.333333333334,8437.166666666666,0.0864797507788162,0.22249999999999998
2024,6,RestOfWorld,X3,11471,59402,681400342,0.172,6.87,3.01,1.31,681400342,2024-06-01,2,59402.0,8719.0,9195.0,9278.0,9405.0,8802.666666666666,0.31563252666590214,0.22532
2024,6,USA,X3,15368,59542,915041456,0.172,14.51,3.86,1.25,915041456,2024-06-01,2,59542.0,11471.0,8025.0,4145.0,11852.666666666666,10673.166666666666,0.33972626623659674,0.21499999999999997
2024,6,USA,X5,6846,70582,483204372,0.168,14.51,3.86,1.25,483204372,2024-06-01,2,70582.0,15368.0,8719.0,11261.0,11228.333333333334,9937.333333333334,-0.5545288912024987,0.21000000000000002
2024,6,USA,X7,11308,90088,1018715104,0.148,14.51,3.86,1.25,1018715104,2024-06-01,2,90088.0,6846.0,11471.0,9195.0,11174.0,10289.5,0.651767455448437,0.185
2024,6,USA,i4,11077,66279,734172483,0.17,14.51,3.86,1.25,734172483,2024-06-01,2,66279.0,11308.0,15368.0,8025.0,9743.666666666666,10798.166666666666,-0.020428015564202373,0.21250000000000002
2024,6,USA,iX,14222,76148,1082976856,0.166,14.51,3.86,1.25,1082976856,2024-06-01,2,76148.0,11077.0,6846.0,8719.0,12202.333333333334,11715.333333333334,0.2839216394330595,0.20750000000000002
2024,6,USA,MINI,7604,41004,311794416,0.179,14.51,3.86,1.25,311794416,2024-06-01,2,41004.0,14222.0,11308.0,11471.0,10967.666666666666,11070.833333333334,-0.4653353958655604,0.22375
2024,6,RestOfWorld,3 Series,4911,48210,236759310,0.17,6.87,3.01,1.31,236759310,2024-06-01,2,48210.0,7604.0,11077.0,15368.0,8912.333333333334,9328.0,-0.3541557075223567,0.22270000000000004
2024,6,RestOfWorld,X5,9114,69544,633824016,0.167,6.87,3.01,1.31,633824016,2024-06-01,2,69544.0,4911.0,14222.0,6846.0,7209.666666666667,9706.0,0.8558338423946243,0.21877000000000002
2024,6,RestOfWorld,X7,5621,92339,519037519,0.167,6.87,3.01,1.31,519037519,2024-06-01,2,92339.0,9114.0,7604.0,11308.0,6548.666666666667,8758.166666666666,-0.38325652841781876,0.21877000000000002
2024,6,RestOfWorld,i4,13600,63142,858731200,0.175,6.87,3.01,1.31,858731200,2024-06-01,2,63142.0,5621.0,4911.0,11077.0,9445.0,9178.666666666666,1.4194983099092688,0.22924999999999998
2024,6,RestOfWorld,iX,11178,73089,816988842,0.162,6.87,3.01,1.31,816988842,2024-06-01,2,73089.0,13600.0,9114.0,14222.0,10133.0,8671.333333333334,-0.17808823529411766,0.21222000000000002
2024,6,USA,5 Series,11152,62142,693007584,0.178,14.51,3.86,1.25,693007584,2024-06-01,2,62142.0,11178.0,5621.0,7604.0,11976.666666666666,9262.666666666666,-0.002325997495079668,0.22249999999999998
2024,6,RestOfWorld,5 Series,15225,63303,963788175,0.177,6.87,3.01,1.31,963788175,2024-06-01,2,63303.0,11152.0,13600.0,4911.0,12518.333333333334,10981.666666666666,0.36522596843615496,0.23187
2024,6,RestOfWorld,MINI,14811,43235,640353585,0.187,6.87,3.01,1.31,640353585,2024-06-01,2,43235.0,15225.0,11178.0,9114.0,13729.333333333334,11931.166666666666,-0.027192118226600948,0.24497000000000002
2024,7,Europe,i4,11780,63623,749478940,0.163,14.7,3.9,1.27,749478940,2024-07-01,3,63623.0,14811.0,11152.0,5621.0,13938.666666666666,12957.666666666666,-0.20464519613800558,0.20701
2024,7,Europe,iX,3979,76772,305475788,0.162,14.7,3.9,1.27,305475788,2024-07-01,3,76772.0,11780.0,15225.0,13600.0,10190.0,11354.166666666666,-0.6622241086587437,0.20574
2024,7,Europe,X7,13218,92869,1227542442,0.157,14.7,3.9,1.27,1227542442,2024-07-01,3,92869.0,3979.0,14811.0,11178.0,9659.0,11694.166666666666,2.321940185976376,0.19939
2024,7,China,X7,7998,91835,734496330,0.158,14.77,1.79,1.29,734496330,2024-07-01,3,91835.0,13218.0,11780.0,11152.0,8398.333333333334,11168.5,-0.3949160236041761,0.20382
2024,7,China,X3,12854,58654,753938516,0.154,14.77,1.79,1.29,753938516,2024-07-01,3,58654.0,7998.0,3979.0,15225.0,11356.666666666666,10773.333333333334,0.6071517879469868,0.19866
2024,7,Europe,MINI,7192,41329,297238168,0.174,14.7,3.9,1.27,297238168,2024-07-01,3,41329.0,12854.0,13218.0,14811.0,9348.0,9503.5,-0.4404854519993776,0.22097999999999998
2024,7,Europe,5 Series,9675,62386,603584550,0.176,14.7,3.9,1.27,603584550,2024-07-01,3,62386.0,7192.0,7998.0,11780.0,9907.0,9152.666666666666,0.3452447163515018,0.22352
2024,7,China,iX,12185,73792,899155520,0.193,14.77,1.79,1.29,899155520,2024-07-01,3,73792.0,9675.0,12854.0,3979.0,9684.0,10520.333333333334,0.2594315245478036,0.24897000000000002
2024,7,China,3 Series,7231,47206,341346586,0.168,14.77,1.79,1.29,341346586,2024-07-01,3,47206.0,12185.0,7192.0,13218.0,9697.0,9522.5,-0.40656544932293803,0.21672000000000002
2024,7,China,5 Series,9808,61211,600357488,0.161,14.77,1.79,1.29,600357488,2024-07-01,3,61211.0,7231.0,9675.0,7998.0,9741.333333333334,9824.166666666666,0.3563822431199004,0.20769
2024,7,China,MINI,8383,42539,356604437,0.161,14.77,1.79,1.29,356604437,2024-07-01,3,42539.0,9808.0,12185.0,12854.0,8474.0,9079.0,-0.14528955954322997,0.20769
2024,7,China,X5,9389,70540,662300060,0.159,14.77,1.79,1.29,662300060,2024-07-01,3,70540.0,8383.0,7231.0,7192.0,9193.333333333334,9445.166666666666,0.12000477156149358,0.20511000000000001
2024,7,Europe,X5,6255,68076,425815380,0.168,14.7,3.9,1.27,425815380,2024-07-01,3,68076.0,9389.0,9808.0,9675.0,8009.0,8875.166666666666,-0.33379486633294275,0.21336000000000002
2024,7,China,i4,4012,63985,256707820,0.173,14.77,1.79,1.29,256707820,2024-07-01,3,63985.0,6255.0,8383.0,12185.0,6552.0,7513.0,-0.3585931254996003,0.22316999999999998
2024,7,Europe,3 Series,11512,49558,570511696,0.188,14.7,3.9,1.27,570511696,2024-07-01,3,49558.0,4012.0,9389.0,7231.0,7259.666666666667,8226.5,1.8693918245264207,0.23876
2024,7,Europe,X3,8163,58654,478792602,0.17,14.7,3.9,1.27,478792602,2024-07-01,3,58654.0,11512.0,6255.0,9808.0,7895.666666666667,7952.333333333333,-0.29091382904794993,0.2159
2024,7,USA,i4,12324,63086,777471864,0.171,19.71,2.85,1.27,777471864,2024-07-01,3,63086.0,8163.0,4012.0,8383.0,10666.333333333334,8609.166666666666,0.5097390665196619,0.21717000000000003
2024,7,USA,X5,4250,68654,291779500,0.158,19.71,2.85,1.27,291779500,2024-07-01,3,68654.0,12324.0,11512.0,9389.0,8245.666666666666,7752.666666666667,-0.6551444336254463,0.20066
2024,7,USA,iX,10619,73796,783639724,0.181,19.71,2.85,1.27,783639724,2024-07-01,3,73796.0,4250.0,8163.0,6255.0,9064.333333333334,8480.0,1.4985882352941178,0.22987
2024,7,RestOfWorld,3 Series,7547,48328,364731416,0.165,6.79,4.09,1.28,364731416,2024-07-01,3,48328.0,10619.0,12324.0,4012.0,7472.0,9069.166666666666,-0.2892927770976551,0.21120000000000003
2024,7,RestOfWorld,X7,4394,91938,403975572,0.171,6.79,4.09,1.28,403975572,2024-07-01,3,91938.0,7547.0,4250.0,11512.0,7520.0,7882.833333333333,-0.41778190009275207,0.21888000000000002
2024,7,USA,MINI,12612,43588,549731856,0.169,19.71,2.85,1.27,549731856,2024-07-01,3,43588.0,4394.0,10619.0,8163.0,8184.333333333333,8624.333333333334,1.87027765134274,0.21463000000000002
2024,7,USA,X3,4328,58503,253200984,0.175,19.71,2.85,1.27,253200984,2024-07-01,3,58503.0,12612.0,7547.0,12324.0,7111.333333333333,7291.666666666667,-0.6568347605455123,0.22224999999999998
2024,7,RestOfWorld,iX,7684,75786,582339624,0.177,6.79,4.09,1.28,582339624,2024-07-01,3,75786.0,4328.0,4394.0,4250.0,8208.0,7864.0,0.7754158964879851,0.22655999999999998
2024,7,RestOfWorld,X3,3284,57234,187956456,0.17,6.79,4.09,1.28,187956456,2024-07-01,3,57234.0,7684.0,12612.0,10619.0,5098.666666666667,6641.5,-0.5726184279021342,0.21760000000000002
2024,7,RestOfWorld,5 Series,5863,60827,356628701,0.17,6.79,4.09,1.28,356628701,2024-07-01,3,60827.0,3284.0,4328.0,7547.0,5610.333333333333,6360.833333333333,0.7853227771010962,0.21760000000000002
2024,7,USA,5 Series,8561,61093,523017173,0.165,19.71,2.85,1.27,523017173,2024-07-01,3,61093.0,5863.0,7684.0,4394.0,5902.666666666667,7055.333333333333,0.4601739723690943,0.20955000000000001
2024,7,RestOfWorld,X5,12323,68109,839307207,0.177,6.79,4.09,1.28,839307207,2024-07-01,3,68109.0,8561.0,3284.0,12612.0,8915.666666666666,7007.166666666667,0.4394346454853404,0.22655999999999998
2024,7,USA,X7,3012,92546,278748552,0.185,19.71,2.85,1.27,278748552,2024-07-01,3,92546.0,12323.0,5863.0,4328.0,7965.333333333333,6787.833333333333,-0.7555789986204657,0.23495
2024,7,RestOfWorld,i4,12482,66104,825110128,0.166,6.79,4.09,1.28,825110128,2024-07-01,3,66104.0,3012.0,8561.0,7684.0,9272.333333333334,7587.5,3.1440903054448874,0.21248
2024,7,USA,3 Series,13418,47340,635208120,0.155,19.71,2.85,1.27,635208120,2024-07-01,3,47340.0,12482.0,12323.0,3284.0,9637.333333333334,9276.5,0.074987982695081,0.19685
2024,7,RestOfWorld,MINI,10581,40069,423970089,0.172,6.79,4.09,1.28,423970089,2024-07-01,3,40069.0,13418.0,3012.0,5863.0,12160.333333333334,10062.833333333334,-0.2114324042331197,0.22016
2024,8,Europe,X7,12991,91936,1194340576,0.151,15.31,3.43,1.33,1194340576,2024-08-01,3,91936.0,10581.0,12482.0,8561.0,12330.0,10801.166666666666,0.22776675172478966,0.20083
2024,8,Europe,3 Series,3340,46043,153783620,0.177,15.31,3.43,1.33,153783620,2024-08-01,3,46043.0,12991.0,13418.0,12323.0,8970.666666666666,9304.0,-0.7428989300284812,0.23541
2024,8,China,MINI,11574,40390,467473860,0.174,16.84,0.97,1.26,467473860,2024-08-01,3,40390.0,3340.0,10581.0,3012.0,9301.666666666666,10731.0,2.4652694610778445,0.21924
2024,8,Europe,5 Series,2975,60866,181076350,0.174,15.31,3.43,1.33,181076350,2024-08-01,3,60866.0,11574.0,12991.0,12482.0,5963.0,9146.5,-0.7429583549334715,0.23142
2024,8,Europe,X3,7376,56216,414649216,0.166,15.31,3.43,1.33,414649216,2024-08-01,3,56216.0,2975.0,3340.0,13418.0,7308.333333333333,8139.5,1.4793277310924369,0.22078000000000003
2024,8,Europe,i4,8220,64702,531850440,0.179,15.31,3.43,1.33,531850440,2024-08-01,3,64702.0,7376.0,11574.0,10581.0,6190.333333333333,7746.0,0.11442516268980474,0.23807
2024,8,Europe,X5,4923,68082,335167686,0.194,15.31,3.43,1.33,335167686,2024-08-01,3,68082.0,8220.0,2975.0,12991.0,6839.666666666667,6401.333333333333,-0.40109489051094893,0.25802
2024,8,China,3 Series,10356,47189,488689284,0.157,16.84,0.97,1.26,488689284,2024-08-01,3,47189.0,4923.0,7376.0,3340.0,7833.0,7570.666666666667,1.1035953686776354,0.19782
2024,8,China,X3,11032,59645,658003640,0.192,16.84,0.97,1.26,658003640,2024-08-01,3,59645.0,10356.0,8220.0,11574.0,8770.333333333334,7480.333333333333,0.06527616840478956,0.24192
2024,8,China,X5,8990,67381,605755190,0.161,16.84,0.97,1.26,605755190,2024-08-01,3,67381.0,11032.0,4923.0,2975.0,10126.0,8482.833333333334,-0.185097897026831,0.20286
2024,8,China,X7,4754,91548,435219192,0.155,16.84,0.97,1.26,435219192,2024-08-01,3,91548.0,8990.0,10356.0,7376.0,8258.666666666666,8045.833333333333,-0.47119021134593997,0.1953
2024,8,China,i4,12991,66694,866421754,0.165,16.84,0.97,1.26,866421754,2024-08-01,3,66694.0,4754.0,11032.0,8220.0,8911.666666666666,8841.0,1.7326461926798484,0.2079
2024,8,Europe,MINI,5396,40316,217545136,0.172,15.31,3.43,1.33,217545136,2024-08-01,3,40316.0,12991.0,8990.0,4923.0,7713.666666666667,8919.833333333334,-0.5846355168963129,0.22876
2024,8,China,iX,3605,76215,274755075,0.181,16.84,0.97,1.26,274755075,2024-08-01,3,76215.0,5396.0,4754.0,10356.0,7330.666666666667,7794.666666666667,-0.3319125277983692,0.22805999999999998
2024,8,China,5 Series,10824,60702,657038448,0.166,16.84,0.97,1.26,657038448,2024-08-01,3,60702.0,3605.0,12991.0,11032.0,6608.333333333333,7760.0,2.00249653259362,0.20916
2024,8,Europe,iX,12964,75123,973894572,0.181,15.31,3.43,1.33,973894572,2024-08-01,3,75123.0,10824.0,5396.0,8990.0,9131.0,8422.333333333334,0.19770879526977092,0.24073
2024,8,RestOfWorld,3 Series,6108,49088,299829504,0.169,6.29,1.84,1.35,299829504,2024-08-01,3,49088.0,12964.0,3605.0,4754.0,9965.333333333334,8648.0,-0.5288491206417772,0.22815000000000002
2024,8,RestOfWorld,X3,5705,57230,326497150,0.188,6.29,1.84,1.35,326497150,2024-08-01,3,57230.0,6108.0,10824.0,12991.0,8259.0,7433.666666666667,-0.0659790438768828,0.2538
2024,8,USA,MINI,8664,43292,375081888,0.182,19.86,1.72,1.32,375081888,2024-08-01,3,43292.0,5705.0,12964.0,5396.0,6825.666666666667,7978.333333333333,0.5186678352322525,0.24024
2024,8,USA,3 Series,11360,47391,538361760,0.143,19.86,1.72,1.32,538361760,2024-08-01,3,47391.0,8664.0,6108.0,3605.0,8576.333333333334,9270.833333333334,0.31117266851338865,0.18875999999999998
2024,8,USA,X3,3799,56731,215521069,0.151,19.86,1.72,1.32,215521069,2024-08-01,3,56731.0,11360.0,5705.0,10824.0,7941.0,8100.0,-0.665580985915493,0.19932
2024,8,USA,X5,3698,69411,256681878,0.184,19.86,1.72,1.32,256681878,2024-08-01,3,69411.0,3799.0,8664.0,12964.0,6285.666666666667,6555.666666666667,-0.026585943669386713,0.24288
2024,8,USA,iX,5647,73912,417381064,0.162,19.86,1.72,1.32,417381064,2024-08-01,3,73912.0,3698.0,11360.0,6108.0,4381.333333333333,6478.833333333333,0.5270416441319632,0.21384000000000003
2024,8,USA,i4,8836,65111,575320796,0.156,19.86,1.72,1.32,575320796,2024-08-01,3,65111.0,5647.0,3799.0,5705.0,6060.333333333333,7000.666666666667,0.5647246325482558,0.20592000000000002
